"ensembl_gene_id","hgnc_symbol","transcript_biotype","description"
"ENSG00000201724","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000212379","RNU6-269P","snRNA","RNA, U6 small nuclear 269, pseudogene [Source:HGNC Symbol;Acc:HGNC:47232]"
"ENSG00000200556","RNU6-103P","snRNA","RNA, U6 small nuclear 103, pseudogene [Source:HGNC Symbol;Acc:HGNC:47066]"
"ENSG00000212407","RNU6-663P","snRNA","RNA, U6 small nuclear 663, pseudogene [Source:HGNC Symbol;Acc:HGNC:47626]"
"ENSG00000201957","","snoRNA",""
"ENSG00000203875","SNHG5","lncRNA","small nucleolar RNA host gene 5 [Source:HGNC Symbol;Acc:HGNC:21026]"
"ENSG00000200629","RNY1P11","misc_RNA","RNY1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:50874]"
"ENSG00000201550","RNU6-726P","snRNA","RNA, U6 small nuclear 726, pseudogene [Source:HGNC Symbol;Acc:HGNC:47689]"
"ENSG00000207450","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000201533","RN7SKP237","misc_RNA","RN7SK pseudogene 237 [Source:HGNC Symbol;Acc:HGNC:45961]"
"ENSG00000201370","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000203705","TATDN3","protein_coding","TatD DNase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27010]"
"ENSG00000207138","RNU6-869P","snRNA","RNA, U6 small nuclear 869, pseudogene [Source:HGNC Symbol;Acc:HGNC:47832]"
"ENSG00000212451","RNU11-4P","snRNA","RNA, U11 small nuclear 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:46944]"
"ENSG00000206713","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000212993","POU5F1B","protein_coding","POU class 5 homeobox 1B [Source:HGNC Symbol;Acc:HGNC:9223]"
"ENSG00000202103","RNU4-12P","snRNA","RNA, U4 small nuclear 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:46948]"
"ENSG00000212199","RNU6-127P","snRNA","RNA, U6 small nuclear 127, pseudogene [Source:HGNC Symbol;Acc:HGNC:47090]"
"ENSG00000207371","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000215343","ZNF705D","protein_coding","zinc finger protein 705D [Source:HGNC Symbol;Acc:HGNC:33202]"
"ENSG00000206897","SNORA9B","snoRNA","small nucleolar RNA, H/ACA box 9B [Source:HGNC Symbol;Acc:HGNC:52223]"
"ENSG00000207930","MIR603","miRNA","microRNA 603 [Source:HGNC Symbol;Acc:HGNC:32859]"
"ENSG00000204779","FOXD4L5","protein_coding","forkhead box D4 like 5 [Source:HGNC Symbol;Acc:HGNC:18522]"
"ENSG00000207399","RNU6-1011P","snRNA","RNA, U6 small nuclear 1011, pseudogene [Source:HGNC Symbol;Acc:HGNC:47974]"
"ENSG00000206875","RNU6-761P","snRNA","RNA, U6 small nuclear 761, pseudogene [Source:HGNC Symbol;Acc:HGNC:47724]"
"ENSG00000213593","TMX2","protein_coding","thioredoxin related transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30739]"
"ENSG00000204618","RNF39","protein_coding","ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064]"
"ENSG00000204702","OR2J1","protein_coding","olfactory receptor family 2 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:8259]"
"ENSG00000204688","OR2H1","protein_coding","olfactory receptor family 2 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:8252]"
"ENSG00000207493","SNORA46","snoRNA","small nucleolar RNA, H/ACA box 46 [Source:HGNC Symbol;Acc:HGNC:32639]"
"ENSG00000206952","SNORA50A","snoRNA","small nucleolar RNA, H/ACA box 50A [Source:HGNC Symbol;Acc:HGNC:32643]"
"ENSG00000204700","OR2J2","protein_coding","olfactory receptor family 2 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:8260]"
"ENSG00000204580","DDR1","protein_coding","discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]"
"ENSG00000207364","RNU6-939P","snRNA","RNA, U6 small nuclear 939, pseudogene [Source:HGNC Symbol;Acc:HGNC:47902]"
"ENSG00000206781","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000207223","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000207162","RNU6-549P","snRNA","RNA, U6 small nuclear 549, pseudogene [Source:HGNC Symbol;Acc:HGNC:47512]"
"ENSG00000211137","MIR190A","miRNA","microRNA 190a [Source:HGNC Symbol;Acc:HGNC:31560]"
"ENSG00000212368","RNU6-1000P","snRNA","RNA, U6 small nuclear 1000, pseudogene [Source:HGNC Symbol;Acc:HGNC:47963]"
"ENSG00000201467","","snoRNA",""
"ENSG00000207927","MIR302A","miRNA","microRNA 302a [Source:HGNC Symbol;Acc:HGNC:31623]"
"ENSG00000207081","RNU6-616P","snRNA","RNA, U6 small nuclear 616, pseudogene [Source:HGNC Symbol;Acc:HGNC:47579]"
"ENSG00000204065","TCEAL5","protein_coding","transcription elongation factor A like 5 [Source:HGNC Symbol;Acc:HGNC:22282]"
"ENSG00000202100","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000207127","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000204822","MRPL53","protein_coding","mitochondrial ribosomal protein L53 [Source:HGNC Symbol;Acc:HGNC:16684]"
"ENSG00000201612","RN7SKP15","misc_RNA","RN7SK pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:45739]"
"ENSG00000213339","QTRT1","protein_coding","queuine tRNA-ribosyltransferase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:23797]"
"ENSG00000205882","DEFB134","protein_coding","defensin beta 134 [Source:HGNC Symbol;Acc:HGNC:32399]"
"ENSG00000207972","MIR638","miRNA","microRNA 638 [Source:HGNC Symbol;Acc:HGNC:32894]"
"ENSG00000207752","MIR199A1","miRNA","microRNA 199a-1 [Source:HGNC Symbol;Acc:HGNC:31571]"
"ENSG00000214212","C19orf38","protein_coding","chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]"
"ENSG00000214954","LRRC69","protein_coding","leucine rich repeat containing 69 [Source:HGNC Symbol;Acc:HGNC:34303]"
"ENSG00000213853","EMP2","protein_coding","epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]"
"ENSG00000205143","ARID3C","protein_coding","AT-rich interaction domain 3C [Source:HGNC Symbol;Acc:HGNC:21209]"
"ENSG00000202318","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000205423","CNEP1R1","protein_coding","CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:26759]"
"ENSG00000205730","ITPRIPL2","protein_coding","ITPRIP like 2 [Source:HGNC Symbol;Acc:HGNC:27257]"
"ENSG00000212170","RNU1-77P","snRNA","RNA, U1 small nuclear 77, pseudogene [Source:HGNC Symbol;Acc:HGNC:48419]"
"ENSG00000213468","FIRRE","lncRNA","firre intergenic repeating RNA element [Source:HGNC Symbol;Acc:HGNC:49627]"
"ENSG00000206474","OR10C1","protein_coding","olfactory receptor family 10 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8165]"
"ENSG00000204704","OR2W1","protein_coding","olfactory receptor family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:8281]"
"ENSG00000204979","MS4A13","protein_coding","membrane spanning 4-domains A13 [Source:HGNC Symbol;Acc:HGNC:16674]"
"ENSG00000201909","RNU6-590P","snRNA","RNA, U6 small nuclear 590, pseudogene [Source:HGNC Symbol;Acc:HGNC:47553]"
"ENSG00000207359","RNU6-925P","snRNA","RNA, U6 small nuclear 925, pseudogene [Source:HGNC Symbol;Acc:HGNC:47888]"
"ENSG00000207773","MIR642A","miRNA","microRNA 642a [Source:HGNC Symbol;Acc:HGNC:32898]"
"ENSG00000208772","SNORD94","snoRNA","small nucleolar RNA, C/D box 94 [Source:HGNC Symbol;Acc:HGNC:32756]"
"ENSG00000202537","","snoRNA","U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]"
"ENSG00000204590","GNL1","protein_coding","G protein nucleolar 1 (putative) [Source:HGNC Symbol;Acc:HGNC:4413]"
"ENSG00000200893","RNU6-944P","snRNA","RNA, U6 small nuclear 944, pseudogene [Source:HGNC Symbol;Acc:HGNC:47907]"
"ENSG00000205710","C17orf107","protein_coding","chromosome 17 open reading frame 107 [Source:HGNC Symbol;Acc:HGNC:37238]"
"ENSG00000201444","RNU6-1082P","snRNA","RNA, U6 small nuclear 1082, pseudogene [Source:HGNC Symbol;Acc:HGNC:48045]"
"ENSG00000201796","RNU6-392P","snRNA","RNA, U6 small nuclear 392, pseudogene [Source:HGNC Symbol;Acc:HGNC:47355]"
"ENSG00000204283","LINC01973","lncRNA","long intergenic non-protein coding RNA 1973 [Source:HGNC Symbol;Acc:HGNC:52800]"
"ENSG00000200525","RNU6-1209P","snRNA","RNA, U6 small nuclear 1209, pseudogene [Source:HGNC Symbol;Acc:HGNC:48172]"
"ENSG00000205659","LIN52","protein_coding","lin-52 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:19856]"
"ENSG00000207369","RNU6-665P","snRNA","RNA, U6 small nuclear 665, pseudogene [Source:HGNC Symbol;Acc:HGNC:47628]"
"ENSG00000201581","RN7SKP78","misc_RNA","RN7SK pseudogene 78 [Source:HGNC Symbol;Acc:HGNC:45802]"
"ENSG00000213994","","lncRNA","novel transcript"
"ENSG00000207597","MIR490","miRNA","microRNA 490 [Source:HGNC Symbol;Acc:HGNC:32075]"
"ENSG00000215187","FAM166B","protein_coding","family with sequence similarity 166 member B [Source:HGNC Symbol;Acc:HGNC:34242]"
"ENSG00000204104","TRAF3IP1","protein_coding","TRAF3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17861]"
"ENSG00000204277","LINC01993","lncRNA","long intergenic non-protein coding RNA 1993 [Source:HGNC Symbol;Acc:HGNC:52826]"
"ENSG00000207309","RNU4-70P","snRNA","RNA, U4 small nuclear 70, pseudogene [Source:HGNC Symbol;Acc:HGNC:47006]"
"ENSG00000207307","RNU6-145P","snRNA","RNA, U6 small nuclear 145, pseudogene [Source:HGNC Symbol;Acc:HGNC:47108]"
"ENSG00000206678","RNU6-144P","snRNA","RNA, U6 small nuclear 144, pseudogene [Source:HGNC Symbol;Acc:HGNC:47107]"
"ENSG00000207626","MIR562","miRNA","microRNA 562 [Source:HGNC Symbol;Acc:HGNC:32818]"
"ENSG00000213694","S1PR3","protein_coding","sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167]"
"ENSG00000213523","SRA1","protein_coding","steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281]"
"ENSG00000214435","AS3MT","protein_coding","arsenite methyltransferase [Source:HGNC Symbol;Acc:HGNC:17452]"
"ENSG00000206843","RNU6-206P","snRNA","RNA, U6 small nuclear 206, pseudogene [Source:HGNC Symbol;Acc:HGNC:47169]"
"ENSG00000203737","GPR52","protein_coding","G protein-coupled receptor 52 [Source:HGNC Symbol;Acc:HGNC:4508]"
"ENSG00000204525","HLA-C","protein_coding","major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]"
"ENSG00000204956","PCDHGA1","protein_coding","protocadherin gamma subfamily A, 1 [Source:HGNC Symbol;Acc:HGNC:8696]"
"ENSG00000203989","RHOXF2B","protein_coding","Rhox homeobox family member 2B [Source:HGNC Symbol;Acc:HGNC:33519]"
"ENSG00000204632","HLA-G","protein_coding","major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]"
"ENSG00000204246","OR13C3","protein_coding","olfactory receptor family 13 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:14704]"
"ENSG00000202200","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000204802","FAM88C","lncRNA","family with sequence similarity 88 member C [Source:HGNC Symbol;Acc:HGNC:56159]"
"ENSG00000201392","RNU6-1078P","snRNA","RNA, U6 small nuclear 1078, pseudogene [Source:HGNC Symbol;Acc:HGNC:48041]"
"ENSG00000201583","RN7SKP191","misc_RNA","RN7SK pseudogene 191 [Source:HGNC Symbol;Acc:HGNC:45915]"
"ENSG00000200552","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000207296","RNU6-140P","snRNA","RNA, U6 small nuclear 140, pseudogene [Source:HGNC Symbol;Acc:HGNC:47103]"
"ENSG00000207153","RNU6-933P","snRNA","RNA, U6 small nuclear 933, pseudogene [Source:HGNC Symbol;Acc:HGNC:47896]"
"ENSG00000201279","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000203730","TEDDM1","protein_coding","transmembrane epididymal protein 1 [Source:HGNC Symbol;Acc:HGNC:30233]"
"ENSG00000203729","LINC00272","lncRNA","long intergenic non-protein coding RNA 272 [Source:HGNC Symbol;Acc:HGNC:26898]"
"ENSG00000212371","","snoRNA",""
"ENSG00000214944","ARHGEF28","protein_coding","Rho guanine nucleotide exchange factor 28 [Source:HGNC Symbol;Acc:HGNC:30322]"
"ENSG00000207237","RNU6-110P","snRNA","RNA, U6 small nuclear 110, pseudogene [Source:HGNC Symbol;Acc:HGNC:47073]"
"ENSG00000207941","MIR552","miRNA","microRNA 552 [Source:HGNC Symbol;Acc:HGNC:32808]"
"ENSG00000207328","RNU6-636P","snRNA","RNA, U6 small nuclear 636, pseudogene [Source:HGNC Symbol;Acc:HGNC:47599]"
"ENSG00000207466","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000206779","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000200796","RNU6-753P","snRNA","RNA, U6 small nuclear 753, pseudogene [Source:HGNC Symbol;Acc:HGNC:47716]"
"ENSG00000206627","RNU6-969P","snRNA","RNA, U6 small nuclear 969, pseudogene [Source:HGNC Symbol;Acc:HGNC:47932]"
"ENSG00000207508","RNU6-1237P","snRNA","RNA, U6 small nuclear 1237, pseudogene [Source:HGNC Symbol;Acc:HGNC:48200]"
"ENSG00000207194","RNU6-1026P","snRNA","RNA, U6 small nuclear 1026, pseudogene [Source:HGNC Symbol;Acc:HGNC:47989]"
"ENSG00000206981","RNU6-40P","snRNA","RNA, U6 small nuclear 40, pseudogene [Source:HGNC Symbol;Acc:HGNC:34248]"
"ENSG00000205971","","lncRNA","lncRNA radiation induced regulator of PLK1 and RAD51"
"ENSG00000212624","","snoRNA",""
"ENSG00000200575","RNU6-414P","snRNA","RNA, U6 small nuclear 414, pseudogene [Source:HGNC Symbol;Acc:HGNC:47377]"
"ENSG00000212360","RNU6-1177P","snRNA","RNA, U6 small nuclear 1177, pseudogene [Source:HGNC Symbol;Acc:HGNC:48140]"
"ENSG00000201153","RNU6-371P","snRNA","RNA, U6 small nuclear 371, pseudogene [Source:HGNC Symbol;Acc:HGNC:47334]"
"ENSG00000212366","RNU6-1246P","snRNA","RNA, U6 small nuclear 1246, pseudogene [Source:HGNC Symbol;Acc:HGNC:48209]"
"ENSG00000206817","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000212248","RNU6-750P","snRNA","RNA, U6 small nuclear 750, pseudogene [Source:HGNC Symbol;Acc:HGNC:47713]"
"ENSG00000207962","MIR30C1","miRNA","microRNA 30c-1 [Source:HGNC Symbol;Acc:HGNC:31626]"
"ENSG00000207234","RNU6-125P","snRNA","RNA, U6 small nuclear 125, pseudogene [Source:HGNC Symbol;Acc:HGNC:47088]"
"ENSG00000202259","RNU6-1318P","snRNA","RNA, U6 small nuclear 1318, pseudogene [Source:HGNC Symbol;Acc:HGNC:48281]"
"ENSG00000212459","RNU6-695P","snRNA","RNA, U6 small nuclear 695, pseudogene [Source:HGNC Symbol;Acc:HGNC:47658]"
"ENSG00000211575","MIR760","miRNA","microRNA 760 [Source:HGNC Symbol;Acc:HGNC:33666]"
"ENSG00000202254","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000201491","RNU4-75P","snRNA","RNA, U4 small nuclear 75, pseudogene [Source:HGNC Symbol;Acc:HGNC:47011]"
"ENSG00000200800","RNU1-130P","snRNA","RNA, U1 small nuclear 130, pseudogene [Source:HGNC Symbol;Acc:HGNC:48472]"
"ENSG00000207502","","snoRNA",""
"ENSG00000200536","","snoRNA",""
"ENSG00000211543","MIR320B1","miRNA","microRNA 320b-1 [Source:HGNC Symbol;Acc:HGNC:35247]"
"ENSG00000212266","","snoRNA",""
"ENSG00000206679","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000206976","","snoRNA",""
"ENSG00000207472","RNU6-41P","snRNA","RNA, U6 small nuclear 41, pseudogene [Source:HGNC Symbol;Acc:HGNC:34247]"
"ENSG00000206880","RNU6-1310P","snRNA","RNA, U6 small nuclear 1310, pseudogene [Source:HGNC Symbol;Acc:HGNC:48273]"
"ENSG00000212538","","snoRNA","Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]"
"ENSG00000207108","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000202491","RNU6-716P","snRNA","RNA, U6 small nuclear 716, pseudogene [Source:HGNC Symbol;Acc:HGNC:47679]"
"ENSG00000201596","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000207974","MIR557","miRNA","microRNA 557 [Source:HGNC Symbol;Acc:HGNC:32813]"
"ENSG00000201493","RNU1-141P","snRNA","RNA, U1 small nuclear 141, pseudogene [Source:HGNC Symbol;Acc:HGNC:48483]"
"ENSG00000201544","SNORA16B","snoRNA","small nucleolar RNA, H/ACA box 16B [Source:HGNC Symbol;Acc:HGNC:32606]"
"ENSG00000202498","","snoRNA","Small nucleolar RNA SNORD116 [Source:RFAM;Acc:RF00108]"
"ENSG00000206692","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000202329","RNU6-609P","snRNA","RNA, U6 small nuclear 609, pseudogene [Source:HGNC Symbol;Acc:HGNC:47572]"
"ENSG00000212144","","snoRNA","U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]"
"ENSG00000207181","SNORA14B","snoRNA","small nucleolar RNA, H/ACA box 14B [Source:HGNC Symbol;Acc:HGNC:32603]"
"ENSG00000207149","RNU6-465P","snRNA","RNA, U6 small nuclear 465, pseudogene [Source:HGNC Symbol;Acc:HGNC:47428]"
"ENSG00000201638","RNY4P16","misc_RNA","RNY4 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:34066]"
"ENSG00000202184","RNU6-1283P","snRNA","RNA, U6 small nuclear 1283, pseudogene [Source:HGNC Symbol;Acc:HGNC:48246]"
"ENSG00000200982","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000202609","MIR488","miRNA","microRNA 488 [Source:HGNC Symbol;Acc:HGNC:32073]"
"ENSG00000207432","","snoRNA","U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]"
"ENSG00000212187","","snoRNA",""
"ENSG00000201421","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000212610","","snoRNA","Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]"
"ENSG00000201944","","snoRNA","Small nucleolar RNA SNORA72 [Source:RFAM;Acc:RF00139]"
"ENSG00000206905","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000212186","RNU6-258P","snRNA","RNA, U6 small nuclear 258, pseudogene [Source:HGNC Symbol;Acc:HGNC:47221]"
"ENSG00000200972","RNU5A-8P","snRNA","RNA, U5A small nuclear 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:42530]"
"ENSG00000207326","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000212205","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000206640","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000206762","RNU6-418P","snRNA","RNA, U6 small nuclear 418, pseudogene [Source:HGNC Symbol;Acc:HGNC:47381]"
"ENSG00000202025","RNU6-1240P","snRNA","RNA, U6 small nuclear 1240, pseudogene [Source:HGNC Symbol;Acc:HGNC:48203]"
"ENSG00000206990","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000206972","RNU6-17P","snRNA","RNA, U6 small nuclear 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:34261]"
"ENSG00000213471","TTLL13","protein_coding","tubulin tyrosine ligase like 13 [Source:HGNC Symbol;Acc:HGNC:32484]"
"ENSG00000215277","RNF212B","protein_coding","ring finger protein 212B [Source:HGNC Symbol;Acc:HGNC:20438]"
"ENSG00000212226","RNU6-907P","snRNA","RNA, U6 small nuclear 907, pseudogene [Source:HGNC Symbol;Acc:HGNC:47870]"
"ENSG00000203258","","lncRNA","novel transcript"
"ENSG00000205436","EXOC3L4","protein_coding","exocyst complex component 3 like 4 [Source:HGNC Symbol;Acc:HGNC:20120]"
"ENSG00000203573","","misc_RNA","Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSG00000207196","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000204049","","lncRNA","novel transcript, antisense to DLG5"
"ENSG00000205669","ACOT6","protein_coding","acyl-CoA thioesterase 6 [Source:HGNC Symbol;Acc:HGNC:33159]"
"ENSG00000204305","AGER","protein_coding","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]"
"ENSG00000201186","RNU4-33P","snRNA","RNA, U4 small nuclear 33, pseudogene [Source:HGNC Symbol;Acc:HGNC:46969]"
"ENSG00000204628","RACK1","protein_coding","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]"
"ENSG00000212161","","snoRNA",""
"ENSG00000204128","C2orf72","protein_coding","chromosome 2 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:27418]"
"ENSG00000213085","CFAP45","protein_coding","cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229]"
"ENSG00000201574","RNU1-93P","snRNA","RNA, U1 small nuclear 93, pseudogene [Source:HGNC Symbol;Acc:HGNC:48435]"
"ENSG00000206885","SNORA75","snoRNA","small nucleolar RNA, H/ACA box 75 [Source:HGNC Symbol;Acc:HGNC:32661]"
"ENSG00000207280","SNORD20","snoRNA","small nucleolar RNA, C/D box 20 [Source:HGNC Symbol;Acc:HGNC:10143]"
"ENSG00000202400","SNORD82","snoRNA","small nucleolar RNA, C/D box 82 [Source:HGNC Symbol;Acc:HGNC:10240]"
"ENSG00000202242","RNU6-1276P","snRNA","RNA, U6 small nuclear 1276, pseudogene [Source:HGNC Symbol;Acc:HGNC:48239]"
"ENSG00000201541","","snoRNA",""
"ENSG00000205707","ETFRF1","protein_coding","electron transfer flavoprotein regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:27052]"
"ENSG00000203620","","lncRNA","novel transcript"
"ENSG00000207221","SNORA70E","snoRNA","small nucleolar RNA, H/ACA box 70E [Source:HGNC Symbol;Acc:HGNC:34357]"
"ENSG00000201439","RNU4-67P","snRNA","RNA, U4 small nuclear 67, pseudogene [Source:HGNC Symbol;Acc:HGNC:47003]"
"ENSG00000205693","MANSC4","protein_coding","MANSC domain containing 4 [Source:HGNC Symbol;Acc:HGNC:40023]"
"ENSG00000207505","RNU6-1105P","snRNA","RNA, U6 small nuclear 1105, pseudogene [Source:HGNC Symbol;Acc:HGNC:48068]"
"ENSG00000212385","RNU6-817P","snRNA","RNA, U6 small nuclear 817, pseudogene [Source:HGNC Symbol;Acc:HGNC:47780]"
"ENSG00000200547","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000206013","IFITM5","protein_coding","interferon induced transmembrane protein 5 [Source:HGNC Symbol;Acc:HGNC:16644]"
"ENSG00000202027","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000204531","POU5F1","protein_coding","POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]"
"ENSG00000206262","FOXL2NB","protein_coding","FOXL2 neighbor [Source:HGNC Symbol;Acc:HGNC:34428]"
"ENSG00000206260","PRR23A","protein_coding","proline rich 23A [Source:HGNC Symbol;Acc:HGNC:37172]"
"ENSG00000214050","FBXO16","protein_coding","F-box protein 16 [Source:HGNC Symbol;Acc:HGNC:13618]"
"ENSG00000206721","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000202023","","snoRNA","Small nucleolar RNA SNORD81 [Source:RFAM;Acc:RF00136]"
"ENSG00000206557","TRIM71","protein_coding","tripartite motif containing 71 [Source:HGNC Symbol;Acc:HGNC:32669]"
"ENSG00000207361","RNU6-178P","snRNA","RNA, U6 small nuclear 178, pseudogene [Source:HGNC Symbol;Acc:HGNC:47141]"
"ENSG00000213424","KRT222","protein_coding","keratin 222 [Source:HGNC Symbol;Acc:HGNC:28695]"
"ENSG00000204897","KRT25","protein_coding","keratin 25 [Source:HGNC Symbol;Acc:HGNC:30839]"
"ENSG00000213901","SLC23A3","protein_coding","solute carrier family 23 member 3 [Source:HGNC Symbol;Acc:HGNC:20601]"
"ENSG00000207201","RNU1-148P","snRNA","RNA, U1 small nuclear 148, pseudogene [Source:HGNC Symbol;Acc:HGNC:48490]"
"ENSG00000206583","RNU6-1292P","snRNA","RNA, U6 small nuclear 1292, pseudogene [Source:HGNC Symbol;Acc:HGNC:48255]"
"ENSG00000200935","RNU6-1090P","snRNA","RNA, U6 small nuclear 1090, pseudogene [Source:HGNC Symbol;Acc:HGNC:48053]"
"ENSG00000206676","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000213215","OR2F1","protein_coding","olfactory receptor family 2 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8246]"
"ENSG00000200794","RN7SKP250","misc_RNA","RN7SK pseudogene 250 [Source:HGNC Symbol;Acc:HGNC:45974]"
"ENSG00000207504","RNU6-1031P","snRNA","RNA, U6 small nuclear 1031, pseudogene [Source:HGNC Symbol;Acc:HGNC:47994]"
"ENSG00000214279","SCART1","protein_coding","scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411]"
"ENSG00000204022","LIPJ","protein_coding","lipase family member J [Source:HGNC Symbol;Acc:HGNC:21773]"
"ENSG00000201746","RNU6-828P","snRNA","RNA, U6 small nuclear 828, pseudogene [Source:HGNC Symbol;Acc:HGNC:47791]"
"ENSG00000205502","C2CD4B","protein_coding","C2 calcium dependent domain containing 4B [Source:HGNC Symbol;Acc:HGNC:33628]"
"ENSG00000212342","","snoRNA",""
"ENSG00000212446","RNU6-131P","snRNA","RNA, U6 small nuclear 131, pseudogene [Source:HGNC Symbol;Acc:HGNC:47094]"
"ENSG00000202190","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000207208","RNU6-790P","snRNA","RNA, U6 small nuclear 790, pseudogene [Source:HGNC Symbol;Acc:HGNC:47753]"
"ENSG00000203469","","lncRNA","novel transcript, antisense to DFFA"
"ENSG00000206914","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000205765","RIMOC1","protein_coding","RAB7A interacting MON1-CCZ1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27750]"
"ENSG00000215644","GCGR","protein_coding","glucagon receptor [Source:HGNC Symbol;Acc:HGNC:4192]"
"ENSG00000207779","MIR15B","miRNA","microRNA 15b [Source:HGNC Symbol;Acc:HGNC:31544]"
